id,name,title,cites,year,lastUpdated
YaZpm7h6qnwC,Yvan Labiche,"Empirical studies of software testing techniques: Challenges, practical strategies, and future research",56,2004,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A metamodeling approach to pattern specification,54,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Coverage-based test case prioritisation: An industrial case study,53,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Automated, contract-based user testing of commercial-off-the-shelf components",52,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Design Synthesis from Interaction and State Based Specifications,52,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Automated support for deriving test requirements from UML statecharts,52,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An orchestrated survey of available algorithms and tools for combinatorial testing,50,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards automated support for deriving test data from UML statecharts,50,2003,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,UML consistency rules: a systematic mapping study,48,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Investigating the use of analysis contracts to support fault isolation in object oriented code,46,2002,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Lessons learned from developing a dynamic OCL constraint enforcement tool for Java,44,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Using machine learning to refine black-box test specifications and test suites,41,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Automatically deriving a UML analysis model from a use case model,38,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Using machine learning to refine category-partition test specifications and test suites,37,2009,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Instrumenting Contracts with Aspect-Oriented Programming to Increase Observability and Support Debugging.,37,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Multi-objective genetic algorithm to support class responsibility assignment,35,2007,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Context-Based Intrusion Detection Using Snort, Nessus and Bugtraq Databases.",35,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Automating image segmentation verification and validation by learning test oracles,34,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A uml/marte model analysis method for uncovering scenarios leading to starvation and deadlocks in concurrent systems,34,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards the verification and validation of DEVS models,31,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Improving statechart testing criteria using data flow information,30,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Domain-specific model verification with QVT,29,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Improving the coverage criteria of UML state machines using data flow analysis,29,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Combining static and dynamic analyses to reverse-engineer scenario diagrams,26,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Analysis and visualization of behavioral dependencies among distributed objects based on UML models,24,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A systematic identification of consistency rules for UML diagrams,23,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A controlled experiment on the impact of the object constraint language in UML-based maintenance,23,2004,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Assessing, comparing, and combining statechart-based testing and structural testing: An experiment",21,2007,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Guiding the application of design patterns based on uml models,21,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Tracing distributed systems executions using AspectJ,20,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A UML/SPT model analysis methodology for concurrent systems based on genetic algorithms,19,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On the round trip path testing strategy,16,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Multi-objective construction of an entire adequate test suite for an EFSM,15,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Enabling the runtime assertion checking of concurrent contracts for the Java modeling language,15,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,The UML is more than boxes and lines,15,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On the effectiveness of contracts as test oracles in the detection and diagnosis of functional faults in concurrent object-oriented software,14,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Diagram definition: a case study with the UML class diagram,14,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Concurrent contracts for Java in JML,14,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,VPML: an approach to detect design patterns of MOF-based modeling languages,12,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards Traceability Modeling for the Engineering of Heterogeneous Systems,12,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Automatically deriving UML sequence diagrams from use cases,12,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Toward automatic generation of intrusion detection verification rules,12,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,The Need for Traceability in Heterogeneous Systems: A systematic literature review,11,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Combining UML sequence and state machine diagrams for data-flow based integration testing,11,2012,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An experimental evaluation of the impact of system sequence diagrams and system operation contracts on the quality of the domain model,11,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On the effectiveness of contracts as test oracles in the detection and diagnosis of race conditions and deadlocks in concurrent object-oriented software,11,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A UML-based quantitative framework for early prediction of resource usage and load in distributed real-time systems,11,2009,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Towards the reverse engineering of UML sequence diagrams for distributed, multithreaded Java software",11,2004,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,UML diagram synthesis techniques: a systematic mapping study,10,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A multi-objective genetic algorithm for generating test suites from extended finite state machines,10,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Specification-based testing of intrusion detection engines using logical expression testing criteria,10,2010,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"On the verification and validation of signature-based, network intrusion detection systems",9,2012,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A uml/marte model analysis method for detection of data races in concurrent systems,9,2009,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,State-based tests suites automatic generation tool (Stage-1),8,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Modeling traceability for heterogeneous systems,8,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A multi-objective genetic algorithm to rank state-based test cases,8,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An analysis of signature overlaps in Intrusion Detection Systems,8,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Model-driven, network-context sensitive intrusion detection",8,2007,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Inferring a Distributed Application Behavior Model for Anomaly Based Intrusion Detection,7,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Experimenting with Category Partition's 1-way and 2-way test selection criteria,7,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Incremental class testing from a class test order,7,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards the reverse engineering of UML sequence diagrams for distributed real-time Java software,7,2004,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,1st International Workshop on UML Consistency Rules (WUCOR 2015) Post workshop report,6,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An extension of category partition testing for highly constrained systems,6,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Automated state-based online testing real-time embedded software with RTEdge,6,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,a unified approach for predictability analysis of real-time systems using UML-based control flow information,6,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Integration testing object-oriented software systems: An experiment-driven research approach,5,2011,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Learning a test Oracle towards automating image segmentation evaluation,5,2009,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A comprehensive and systematic methodology for client-server class integration testing,5,2003,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,The power of single and error annotations in category partition testing: an experimental evaluation,4,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,UML consistency rules in technical books,4,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards Automating Interface Control Documents Elaboration and Management.,4,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An Analysis of Complex Industrial Test Code using Clone analysis,3,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,How consistency is handled in Model Driven Software Engineering and UML: a survey of experts in academia and industry,3,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On FSM-Based Testing: An Empirical Study: Complete Round-Trip Versus Transition Trees,3,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Finding All Breadth First Full Spanning Trees in a Directed Graph,3,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On the effect of counters in guard conditions when state-based multi-objective testing,3,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Search-Based Software Engineering: 7th International Symposium, SSBSE 2015, Bergamo, Italy, September 5-7, 2015, Proceedings",3,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Mitigating threats to validity in empirical software engineering: A traceability case study,2,2019,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Employing linked data in building a trace links taxonomy,2,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,How does GUI testing exercise application logic functionality?,2,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A Data Extraction Process for Avionics Systems’ Interface Specifications,2,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Model interchange testing: a process and a case study,2,2012,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Requirement-based software testing with the UML: a systematic mapping study,2,2012,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Specificationbased testing of intrusion detection systems,2,2008,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On testing object-oriented programs,2,1997,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Traceability in Systems Engineering: An Avionics Case Study,1,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Test automation-Automation of what?,1,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On Graphical User Interface (GUI) Verification,1,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Towards GUI functional verification using abstract interpretation,1,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Life Sciences-Inspired Test Case Similarity Measures for Search-Based, FSM-Based Software Testing",1,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Using semantic web to establish traceability links between heterogeneous artifacts,1,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Extending Category Partition’s Base Choice criterion to better support constraints,1,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Comparing GUI Functional System Testing with Functional System Logic Testing-An Experiment,1,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,An analysis and extension of Category partition testing for constrained systems,1,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Getting more in less: The power of single/error annotations in category partition,1,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Search-Based Software Engineering,1,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,A comparative study of invariants generated by Daikon and user-defined design contracts,1,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Planning and scheduling from a class test order,1,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Is mutation an appropriate tool for testing experiments?,1,2005,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Add Content,0,2019,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Revisiting the notion of GUI testing,0,2018,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,FSM-based Testing : An Empirical Study on Complete Round-Trip Paths Versus Transition Trees Testing,0,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,State-based Test Suites Automatic Generation (STAGE-1),0,2017,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Anomaly Based Intrusion Detection in Distributed Applications without global clock,0,2016,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Reducing Instrumentation Overhead when Reverse-Engineering Object Interactions,0,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Joint proceedings of ACES-MB 2015–Model-based Architecting of Cyber-physical and Embedded Systems,0,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Introduction to WUCOR (1 st International Workshop on UML Consistency Rules),0,2015,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Editorial for the special issue of STVR on the 5th IEEE International Conference on Software Testing, Verification, and Validation (ICST 2012)",0,2014,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On the Effectiveness of Contracts as Test Oracles in the Detection and Diagnosis of Faults in Concurrent Object-Oriented Software,0,2013,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Ways to benefit from a Class test Order,0,2006,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Assessing and Improving State-Based Class Testing: A Series of Experiments,0,2004,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"Debugging and testing, and more",0,1998,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Bug! Falha! Bachi! Fallo! Défaut! 程序错误! What about Internationalization Testing in the Software Industry?,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,The Journal of Systems & Software,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,PC Members: Doctoral Symposium,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,"9th International Workshop on Combinatorial Testing (IWCT 2020) March 23th, 2020, Porto, Portugal",0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,UML Consistency Rules: a Case Study with Open-Source UML Models,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Traffic-aware Stress Testing of Distributed Real-Time Systems based on UML Models,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,aToucan: An Automated Framework to Derive UML Analysis Models from Use Case Models,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,On FSM-Based Testing,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,Doctoral Symposium Committees,0,0,2020-10-15
YaZpm7h6qnwC,Yvan Labiche,IWSF 2017 Committees,0,0,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Development of the line-focus-beam ultrasonic material characterization system,100,2002,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real‐time diagnosis of co‐injection molding using ultrasound,38,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High-temperature piezoelectric film ultrasonic transducers by a sol-gel spray technique and their application to process monitoring of polymer injection molding,38,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic techniques for imaging and measurements in molten aluminum,29,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Development of wearable and flexible ultrasonic sensor for skeletal muscle monitoring,27,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Integratable high temperature ultrasonic transducers for NDT of metals and industrial process monitoring,26,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real‐time monitoring of injection molding for microfluidic devices using ultrasound,25,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Evaluation and selection of LiNbO/sub 3/and LiTaO/sub 3/substrates for SAW devices by the LFB ultrasonic material characterization system,25,2000,2020-10-15
zkukRoIAAAAJ,Yuu Ono,"Integrated High-Temperature Longitudinal, Shear, and Plate Acoustic-Wave Transducers",24,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time process monitoring of micromoulding using integrated ultrasonic sensors,22,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,"Integrated High Temperature Longitudinal, Shear, and Plate Acoustic Wave Transducers",22,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High temperature integrated ultrasonic shear and longitudinal wave probes,20,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High temperature integrated ultrasonic shear wave probes,20,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Experimental investigations on monitoring and control of induction heating process for semi-solid alloys using the heating coil as sensor,20,2002,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Development of ultrasonic techniques with buffer rod in molten aluminum,17,2002,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Evaluation and improvement of optical-grade LiTaO/sub 3/single crystals by the LFB ultrasonic material characterization system,17,2002,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real time diagnostics of gas/water assisted injection moulding using integrated ultrasonic sensors,16,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Contrapropagating ultrasonic flowmeter using clad buffer rods for high temperature measurements,14,2011,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A piezoelectric membrane sensor for biomedical monitoring,14,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Aluminum buffer rods for ultrasonic monitoring at elevated temperatures,14,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A method to reduce the influence of reflected waves on shear velocity measurements using B-mode scanning time delay,13,2015,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Piezoelectric membrane sensor and technique for breathing monitoring,13,2008,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Experimental study of construction mechanism of V (z) curves obtained by line-focus-beam acoustic microscopy,13,2000,2020-10-15
zkukRoIAAAAJ,Yuu Ono,An ultrasonic technique for imaging of tissue motion due to muscle contraction,12,2009,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time ultrasonic diagnosis of polymer degradation and filling incompleteness in micromoulding,12,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,An on-line ultrasonic cleanliness analyzer for molten light metals,12,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Development of a wearable ultrasonic sensor and method for continuous monitoring of mechanical properties of plantar soft tissue for diabetic patients,10,2014,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High-temperature and broadband immersion ultrasonic probes,10,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Lead-free thick piezoelectric films as miniature high temperature ultrasonic transducers,10,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Effects of temperature and Humidity on UHF RFID performance,8,2011,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Characterization of optical fiber preforms by line-focus-beam acoustic microscopy,8,1993,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Non-invasive assessment of soft-tissue artefacts in hip joint kinematics using motion capture data and ultrasound depth measurements,7,2014,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time diagnosis of micro powder injection molding using integrated ultrasonic sensors,7,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High temperature ultrasonic transducers for monitoring of micro-molding,7,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Wearable Ultrasonic Sensor Using Double-Layer PVDF Films for Monitoring Tissue Motion,6,2018,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Continuous measurement of arterial diameter using wearable and flexible ultrasonic sensor,6,2017,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Continuous monitoring of mechanical properties of plantar soft tissue for diabetic patients using wearable ultrasonic and force sensors,5,2016,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Polymer degradation and filling incompletion monitoring for micromolding using ultrasound,5,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic imaging in molten magnesium,5,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High Frequency (> 30 MHz) Flexible Broadband Transducers,4,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic technique and probes for monitoring surface imperfection of microfluidic plastic devices during injection molding,4,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Simulation experiments in water for ultrasonic detection of inclusions in molten metals,4,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Experimental considerations on water-couplant temperature for accurate velocity measurements by the LFB ultrasonic material characterization system,4,2000,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Continuous monitoring of muscle thickness changes during isometric contraction using a wearable ultrasonic sensor,3,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Metallic buffer rods for ultrasonic monitoring of industrial material processes,3,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic inclusion detection and cleanliness measurement in molten aluminum and magnesium.,3,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic monitoring of skeletal muscle response to electrical stimulation of peripheral nerve,2,2014,2020-10-15
zkukRoIAAAAJ,Yuu Ono,An ultrasonic probe and technique for measuring longitudinal and shear properties of viscous liquids,2,2011,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Effects of orientation and obstacles on the RFID performance,2,2011,2020-10-15
zkukRoIAAAAJ,Yuu Ono,High temperature guided acoustic wave transducers using mechanical gratings,2,2009,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic Techniques for Imaging and Measurements in Molten Magnesium Using Clad Buffer Rods,2,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic microspectroscopy of LiNbO3 and LiTaO3 single crystals for SAW devices,2,2000,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasound Measurement of Skeletal Muscle Contractile Parameters Using Flexible and Wearable Single-Element Ultrasonic Sensor,1,2020,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Estimation of Tissue Thickness Changes Due to Electrical Muscle Stimulation Using Wearable Ultrasonic Sensor in Pulse Echo Mode,1,2019,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Flexible and Wearable Ultrasonic Sensor for Assessment of Skeletal Muscle Contractile Properties,1,2019,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Estimation of wrist flexion angle from muscle thickness changes measured by a flexible ultrasonic sensor,1,2016,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic measurements of shear wave propagation in soft tissue phantom for tissue characterization,1,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Design and fabrication of an integrated dual-mode ultrasonic probe,1,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Magnetic resonance elastometry using a single-sided permanent magnet,1,2012,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A dual-mode ultrasonic probe for viscoelastic material characterization,1,2011,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time and in-line ultrasonic diagnostics of polymer processes,1,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time monitoring of fabrication process of microfluidic plastic devices using miniature ultrasonic sensors,1,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic Measurement of Liquid Flow at Elevated Temperature,1,2002,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Method and apparatus for ultrasonic continuous measurement of blood vessel diameter,0,2019,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Measurement of shear wave absorption with correction of the diffraction effect for viscoelasticity characterization of soft tissues,0,2019,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Effect of Lateral Resolution on Classifying Individual Finger Flexions using Ultrasound,0,2019,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Measurement of shear wave absorption with correction of the diffraction effect for viscoelasticity characterization of soft tissues,0,2018,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A wearable electronic swim coach for blind athletes,0,2018,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Measurement of shear wave velocity for elastography using conventional B-mode scan of focused ultrasound,0,2017,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A Method to Reduce the Influence of Reflected Shear Waves on Shear Velocity Measurement,0,2014,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Use of Ultrasound with Motion Capture to Measure Bone Displacement During Movement Made for Functional Hip Joint Center Determination,0,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Effect of lateral motion of ultrasonic probe on measurement accuracy of internal tissue displacement,0,2013,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Wearable Ultrasonic Transducer for Monitoring Skeletal Muscle Contraction,0,2012,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Multi-modal acoustic-photo-acoustic imaging for small animal imaging,0,2008,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Flexible Ultrasonic Transducers and Their Performance,0,2008,2020-10-15
zkukRoIAAAAJ,Yuu Ono,"High temperature integrated ultrasonic shear wave probes (vol 89, pg 183506, 2006)",0,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time Ultrasonic Diagnostics of Polymer Extrusion and Injection Molding Processes,0,2007,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-Time Diagnosis of Micro Powder Injection Molding Using Ultrasound,0,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Kettle Wall Thickness Measurement Using Ultrasound at Elevated Temperature,0,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Integrated High Temperature Plate and Surface Acoustic Wave Transducers,0,2006,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A novel contra propagating ultrasonic flowmeter using glad buffer rods for high temperature measurement. Application to the oil and gas industries,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Ultrasonic Technique and Probes for Monitoring Surface Imperfection of Microfluidic Devices during Injection Molding,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Novel Integrated Ultrasonic Sensors for Real-time Diagnosis of Injection Molding,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Polymer Degradation and Filling Incompletion Monitoring for Micromolding using Ultrasound,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Integrated Ultrasonic Sensors for Structure Health Monitoring: from Lab to Aerospace,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time monitoring of in microfluidic devices using jection molding for ultrasound,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Real-time Diagnosis for Micromolding of Polymer Nanocomposites (PA66/POSS) using Ultrasound,0,2005,2020-10-15
zkukRoIAAAAJ,Yuu Ono,"Ultrasonic Sensor, Method and System for Measuring Shear Wave Properties and Temperature of Viscoelastic Fluids",0,2004,2020-10-15
zkukRoIAAAAJ,Yuu Ono,Method and apparatus for measuring LSAW propagation characteristics,0,2003,2020-10-15
zkukRoIAAAAJ,Yuu Ono,A method of measuring moving characteristics of precision mechanical‐translation stages using ultrasonic plane waves and applying it to a line‐focus‐beam acoustic microscopy system,0,1995,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,"Wireless network virtualization: A survey, some research issues and challenges",679,2014,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,"Software-defined networking (SDN) and distributed denial of service (DDoS) attacks in cloud computing environments: A survey, some research issues, and challenges",554,2015,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,A new method to support UMTS/WLAN vertical handover using SCTP,453,2004,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,"In-band full-duplex relaying: A survey, research issues and challenges",367,2015,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,Energy-efficient resource allocation for heterogeneous cognitive radio networks with femtocells,367,2012,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,A distributed consensus-based cooperative spectrum-sensing scheme in cognitive radios,365,2009,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,Mobility-based predictive call admission control and bandwidth reservation in wireless cellular networks,331,2001,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,Optimal joint session admission control in integrated WLAN and CDMA cellular networks with vertical handoff,285,2006,2020-10-15
zuGMGBoAAAAJ,F. Richard Yu,A survey of security challenges in cognitive radio networks: Solutions and future research directions,283,2012,2020-10-15
